,Year/Month,Diseases,Case number,Disease_cn,Disease_en
6792,2026-02-01,丝虫病 Filariasis,0,丝虫病,Filariasis
6793,2026-03-01,丝虫病 Filariasis,0,丝虫病,Filariasis
6794,2010-01-31,炭疽 Anthrax,9,炭疽,Anthrax
6795,2010-02-28,炭疽 Anthrax,7,炭疽,Anthrax
6796,2010-03-31,炭疽 Anthrax,11,炭疽,Anthrax
6797,2010-04-30,炭疽 Anthrax,20,炭疽,Anthrax
6798,2010-05-01,炭疽 Anthrax,25,炭疽,Anthrax
6799,2010-06-01,炭疽 Anthrax,21,炭疽,Anthrax
6800,2010-07-01,炭疽 Anthrax,56,炭疽,Anthrax
6801,2010-08-01,炭疽 Anthrax,66,炭疽,Anthrax
6802,2010-09-01,炭疽 Anthrax,33,炭疽,Anthrax
6803,2010-10-01,炭疽 Anthrax,23,炭疽,Anthrax
6804,2010-11-01,炭疽 Anthrax,15,炭疽,Anthrax
6805,2010-12-01,炭疽 Anthrax,15,炭疽,Anthrax
6806,2011-01-31,炭疽 Anthrax,4,炭疽,Anthrax
6807,2011-02-01,炭疽 Anthrax,6,炭疽,Anthrax
6808,2011-03-02,炭疽 Anthrax,7,炭疽,Anthrax
6809,2011-04-03,炭疽 Anthrax,16,炭疽,Anthrax
6810,2011-05-04,炭疽 Anthrax,20,炭疽,Anthrax
6811,2011-06-05,炭疽 Anthrax,26,炭疽,Anthrax
6812,2011-07-31,炭疽 Anthrax,45,炭疽,Anthrax
6813,2011-08-31,炭疽 Anthrax,71,炭疽,Anthrax
6814,2011-09-30,炭疽 Anthrax,44,炭疽,Anthrax
6815,2011-10-31,炭疽 Anthrax,47,炭疽,Anthrax
6816,2011-11-30,炭疽 Anthrax,13,炭疽,Anthrax
6817,2011-12-31,炭疽 Anthrax,17,炭疽,Anthrax
6818,2012-01-31,炭疽 Anthrax,13,炭疽,Anthrax
6819,2012-02-29,炭疽 Anthrax,5,炭疽,Anthrax
6820,2012-03-31,炭疽 Anthrax,10,炭疽,Anthrax
6821,2012-04-30,炭疽 Anthrax,12,炭疽,Anthrax
6822,2012-05-31,炭疽 Anthrax,14,炭疽,Anthrax
6823,2012-06-30,炭疽 Anthrax,27,炭疽,Anthrax
6824,2012-07-31,炭疽 Anthrax,34,炭疽,Anthrax
6825,2012-08-31,炭疽 Anthrax,54,炭疽,Anthrax
6826,2012-09-30,炭疽 Anthrax,24,炭疽,Anthrax
6827,2012-10-31,炭疽 Anthrax,20,炭疽,Anthrax
6828,2012-11-30,炭疽 Anthrax,21,炭疽,Anthrax
6829,2012-12-31,炭疽 Anthrax,15,炭疽,Anthrax
6830,2013-01-01,炭疽 Anthrax,10,炭疽,Anthrax
6831,2013-02-01,炭疽 Anthrax,5,炭疽,Anthrax
6832,2013-03-03,炭疽 Anthrax,13,炭疽,Anthrax
6833,2013-04-02,炭疽 Anthrax,16,炭疽,Anthrax
6834,2013-05-03,炭疽 Anthrax,16,炭疽,Anthrax
6835,2013-06-03,炭疽 Anthrax,15,炭疽,Anthrax
6836,2013-07-04,炭疽 Anthrax,29,炭疽,Anthrax
6837,2013-08-04,炭疽 Anthrax,22,炭疽,Anthrax
6838,2013-09-04,炭疽 Anthrax,23,炭疽,Anthrax
6839,2013-10-05,炭疽 Anthrax,29,炭疽,Anthrax
6840,2013-11-30,炭疽 Anthrax,15,炭疽,Anthrax
6841,2013-12-31,炭疽 Anthrax,14,炭疽,Anthrax
6842,2014-01-30,炭疽 Anthrax,9,炭疽,Anthrax
6843,2014-02-27,炭疽 Anthrax,11,炭疽,Anthrax
6844,2014-03-30,炭疽 Anthrax,10,炭疽,Anthrax
6845,2014-04-29,炭疽 Anthrax,17,炭疽,Anthrax
6846,2014-05-30,炭疽 Anthrax,20,炭疽,Anthrax
6847,2014-06-29,炭疽 Anthrax,15,炭疽,Anthrax
6848,2014-07-30,炭疽 Anthrax,48,炭疽,Anthrax
6849,2014-08-30,炭疽 Anthrax,45,炭疽,Anthrax
6850,2014-09-29,炭疽 Anthrax,45,炭疽,Anthrax
6851,2014-10-30,炭疽 Anthrax,19,炭疽,Anthrax
6852,2014-11-30,炭疽 Anthrax,20,炭疽,Anthrax
6853,2014-12-30,炭疽 Anthrax,14,炭疽,Anthrax
6854,2015-01-01,炭疽 Anthrax,8,炭疽,Anthrax
6855,2015-02-01,炭疽 Anthrax,5,炭疽,Anthrax
6856,2015-03-01,炭疽 Anthrax,10,炭疽,Anthrax
6857,2015-04-01,炭疽 Anthrax,9,炭疽,Anthrax
6858,2015-05-01,炭疽 Anthrax,19,炭疽,Anthrax
6859,2015-06-01,炭疽 Anthrax,16,炭疽,Anthrax
6860,2015-07-01,炭疽 Anthrax,36,炭疽,Anthrax
6861,2015-08-01,炭疽 Anthrax,60,炭疽,Anthrax
6862,2015-09-01,炭疽 Anthrax,37,炭疽,Anthrax
6863,2015-10-01,炭疽 Anthrax,30,炭疽,Anthrax
6864,2015-11-01,炭疽 Anthrax,37,炭疽,Anthrax
6865,2015-12-30,炭疽 Anthrax,32,炭疽,Anthrax
6866,2016-01-01,炭疽 Anthrax,16,炭疽,Anthrax
6867,2016-02-01,炭疽 Anthrax,12,炭疽,Anthrax
6868,2016-03-01,炭疽 Anthrax,17,炭疽,Anthrax
6869,2016-04-01,炭疽 Anthrax,15,炭疽,Anthrax
6870,2016-05-01,炭疽 Anthrax,13,炭疽,Anthrax
6871,2016-06-01,炭疽 Anthrax,31,炭疽,Anthrax
6872,2016-07-01,炭疽 Anthrax,65,炭疽,Anthrax
6873,2016-08-01,炭疽 Anthrax,87,炭疽,Anthrax
6874,2016-09-01,炭疽 Anthrax,58,炭疽,Anthrax
6875,2016-10-01,炭疽 Anthrax,29,炭疽,Anthrax
6876,2016-11-01,炭疽 Anthrax,21,炭疽,Anthrax
6877,2016-12-01,炭疽 Anthrax,31,炭疽,Anthrax
6878,2017-01-01,炭疽 Anthrax,14,炭疽,Anthrax
6879,2017-02-01,炭疽 Anthrax,12,炭疽,Anthrax
6880,2017-03-01,炭疽 Anthrax,6,炭疽,Anthrax
6881,2017-04-01,炭疽 Anthrax,9,炭疽,Anthrax
6882,2017-05-01,炭疽 Anthrax,18,炭疽,Anthrax
6883,2017-06-01,炭疽 Anthrax,21,炭疽,Anthrax
6884,2017-07-01,炭疽 Anthrax,23,炭疽,Anthrax
6885,2017-08-01,炭疽 Anthrax,78,炭疽,Anthrax
6886,2017-09-01,炭疽 Anthrax,35,炭疽,Anthrax
6887,2017-10-01,炭疽 Anthrax,25,炭疽,Anthrax
6888,2017-11-01,炭疽 Anthrax,20,炭疽,Anthrax
6889,2017-12-01,炭疽 Anthrax,76,炭疽,Anthrax
6890,2018-01-01,炭疽 Anthrax,20,炭疽,Anthrax
6891,2018-02-01,炭疽 Anthrax,9,炭疽,Anthrax
6892,2018-03-01,炭疽 Anthrax,15,炭疽,Anthrax
6893,2018-04-01,炭疽 Anthrax,19,炭疽,Anthrax
6894,2018-05-01,炭疽 Anthrax,15,炭疽,Anthrax
6895,2018-06-01,炭疽 Anthrax,28,炭疽,Anthrax
6896,2018-07-01,炭疽 Anthrax,27,炭疽,Anthrax
6897,2018-08-01,炭疽 Anthrax,103,炭疽,Anthrax
6898,2018-09-01,炭疽 Anthrax,49,炭疽,Anthrax
6899,2018-10-01,炭疽 Anthrax,36,炭疽,Anthrax
6900,2018-11-01,炭疽 Anthrax,15,炭疽,Anthrax
6901,2018-12-01,炭疽 Anthrax,25,炭疽,Anthrax
6902,2019-01-01,炭疽 Anthrax,18,炭疽,Anthrax
6903,2019-02-01,炭疽 Anthrax,7,炭疽,Anthrax
6904,2019-03-01,炭疽 Anthrax,14,炭疽,Anthrax
6905,2019-04-01,炭疽 Anthrax,14,炭疽,Anthrax
6906,2019-05-01,炭疽 Anthrax,20,炭疽,Anthrax
6907,2019-06-01,炭疽 Anthrax,18,炭疽,Anthrax
6908,2019-07-01,炭疽 Anthrax,57,炭疽,Anthrax
6909,2019-08-01,炭疽 Anthrax,66,炭疽,Anthrax
6910,2019-09-01,炭疽 Anthrax,35,炭疽,Anthrax
6911,2019-10-01,炭疽 Anthrax,25,炭疽,Anthrax
6912,2019-11-01,炭疽 Anthrax,22,炭疽,Anthrax
6913,2019-12-01,炭疽 Anthrax,24,炭疽,Anthrax
6914,2020-01-31,炭疽 Anthrax,10,炭疽,Anthrax
6915,2020-02-29,炭疽 Anthrax,6,炭疽,Anthrax
6916,2020-03-31,炭疽 Anthrax,9,炭疽,Anthrax
6917,2020-04-01,炭疽 Anthrax,16,炭疽,Anthrax
6918,2020-05-01,炭疽 Anthrax,16,炭疽,Anthrax
6919,2020-06-01,炭疽 Anthrax,18,炭疽,Anthrax
6920,2020-07-01,炭疽 Anthrax,17,炭疽,Anthrax
6921,2020-08-01,炭疽 Anthrax,39,炭疽,Anthrax
6922,2020-09-01,炭疽 Anthrax,36,炭疽,Anthrax
6923,2020-10-01,炭疽 Anthrax,26,炭疽,Anthrax
6924,2020-11-01,炭疽 Anthrax,22,炭疽,Anthrax
6925,2020-12-01,炭疽 Anthrax,17,炭疽,Anthrax
6926,2021-01-31,炭疽 Anthrax,16,炭疽,Anthrax
6927,2021-02-28,炭疽 Anthrax,10,炭疽,Anthrax
6928,2021-03-31,炭疽 Anthrax,9,炭疽,Anthrax
6929,2021-04-30,炭疽 Anthrax,19,炭疽,Anthrax
6930,2021-05-31,炭疽 Anthrax,14,炭疽,Anthrax
6931,2021-06-30,炭疽 Anthrax,25,炭疽,Anthrax
6932,2021-07-31,炭疽 Anthrax,66,炭疽,Anthrax
6933,2021-08-31,炭疽 Anthrax,115,炭疽,Anthrax
6934,2021-09-30,炭疽 Anthrax,58,炭疽,Anthrax
6935,2021-10-31,炭疽 Anthrax,38,炭疽,Anthrax
6936,2021-11-30,炭疽 Anthrax,18,炭疽,Anthrax
6937,2021-12-31,炭疽 Anthrax,18,炭疽,Anthrax
6938,2022-01-31,炭疽 Anthrax,10,炭疽,Anthrax
6939,2022-02-28,炭疽 Anthrax,9,炭疽,Anthrax
6940,2022-03-31,炭疽 Anthrax,15,炭疽,Anthrax
6941,2022-04-30,炭疽 Anthrax,22,炭疽,Anthrax
6942,2022-05-31,炭疽 Anthrax,19,炭疽,Anthrax
6943,2022-06-30,炭疽 Anthrax,29,炭疽,Anthrax
6944,2022-07-31,炭疽 Anthrax,64,炭疽,Anthrax
6945,2022-08-31,炭疽 Anthrax,73,炭疽,Anthrax
6946,2022-09-30,炭疽 Anthrax,42,炭疽,Anthrax
6947,2022-10-31,炭疽 Anthrax,35,炭疽,Anthrax
6948,2022-11-30,炭疽 Anthrax,23,炭疽,Anthrax
6949,2022-12-31,炭疽 Anthrax,11,炭疽,Anthrax
6950,2023-01-31,炭疽 Anthrax,19,炭疽,Anthrax
6951,2023-02-28,炭疽 Anthrax,12,炭疽,Anthrax
6952,2023-03-31,炭疽 Anthrax,20,炭疽,Anthrax
6953,2023-04-30,炭疽 Anthrax,19,炭疽,Anthrax
6954,2023-05-31,炭疽 Anthrax,25,炭疽,Anthrax
6955,2023-06-30,炭疽 Anthrax,31,炭疽,Anthrax
6956,2023-07-31,炭疽 Anthrax,51,炭疽,Anthrax
6957,2023-08-31,炭疽 Anthrax,123,炭疽,Anthrax
6958,2023-09-30,炭疽 Anthrax,61,炭疽,Anthrax
6959,2023-10-31,炭疽 Anthrax,47,炭疽,Anthrax
6960,2023-11-30,炭疽 Anthrax,36,炭疽,Anthrax
6961,2023-12-31,炭疽 Anthrax,21,炭疽,Anthrax
6962,2024-01-31,炭疽 Anthrax,7,炭疽,Anthrax
6963,2024-02-29,炭疽 Anthrax,17,炭疽,Anthrax
6964,2024-03-31,炭疽 Anthrax,30,炭疽,Anthrax
6965,2024-04-30,炭疽 Anthrax,20,炭疽,Anthrax
6966,2024-05-31,炭疽 Anthrax,21,炭疽,Anthrax
6967,2024-06-30,炭疽 Anthrax,41,炭疽,Anthrax
6968,2024-07-31,炭疽 Anthrax,56,炭疽,Anthrax
6969,2024-08-31,炭疽 Anthrax,91,炭疽,Anthrax
6970,2024-09-30,炭疽 Anthrax,90,炭疽,Anthrax
6971,2024-10-31,炭疽 Anthrax,60,炭疽,Anthrax
6972,2024-11-30,炭疽 Anthrax,24,炭疽,Anthrax
6973,2024-12-31,炭疽 Anthrax,24,炭疽,Anthrax
6974,2025-01-01,炭疽 Anthrax,21,炭疽,Anthrax
6975,2025-02-01,炭疽 Anthrax,21,炭疽,Anthrax
6976,2025-03-01,炭疽 Anthrax,13,炭疽,Anthrax
6977,2025-04-01,炭疽 Anthrax,18,炭疽,Anthrax
6978,2025-05-01,炭疽 Anthrax,23,炭疽,Anthrax
6979,2025-06-01,炭疽 Anthrax,32,炭疽,Anthrax
6980,2025-07-01,炭疽 Anthrax,87,炭疽,Anthrax
6981,2025-08-01,炭疽 Anthrax,106,炭疽,Anthrax
6982,2025-09-01,炭疽 Anthrax,68,炭疽,Anthrax
6983,2025-10-01,炭疽 Anthrax,34,炭疽,Anthrax
6984,2025-11-01,炭疽 Anthrax,30,炭疽,Anthrax
6985,2025-12-01,炭疽 Anthrax,23,炭疽,Anthrax
6986,2026-01-01,炭疽 Anthrax,12,炭疽,Anthrax
6987,2026-02-01,炭疽 Anthrax,14,炭疽,Anthrax
6988,2026-03-01,炭疽 Anthrax,21,炭疽,Anthrax
6989,2010-01-31,新生儿破伤风 Neonatal tetanus,89,新生儿破伤风,Neonatal tetanus
6990,2010-02-28,新生儿破伤风 Neonatal tetanus,81,新生儿破伤风,Neonatal tetanus
6991,2010-03-31,新生儿破伤风 Neonatal tetanus,106,新生儿破伤风,Neonatal tetanus
6992,2010-04-30,新生儿破伤风 Neonatal tetanus,85,新生儿破伤风,Neonatal tetanus
6993,2010-05-01,新生儿破伤风 Neonatal tetanus,67,新生儿破伤风,Neonatal tetanus
6994,2010-06-01,新生儿破伤风 Neonatal tetanus,104,新生儿破伤风,Neonatal tetanus
6995,2010-07-01,新生儿破伤风 Neonatal tetanus,95,新生儿破伤风,Neonatal tetanus
6996,2010-08-01,新生儿破伤风 Neonatal tetanus,106,新生儿破伤风,Neonatal tetanus
6997,2010-09-01,新生儿破伤风 Neonatal tetanus,101,新生儿破伤风,Neonatal tetanus
6998,2010-10-01,新生儿破伤风 Neonatal tetanus,120,新生儿破伤风,Neonatal tetanus
6999,2010-11-01,新生儿破伤风 Neonatal tetanus,104,新生儿破伤风,Neonatal tetanus
7000,2010-12-01,新生儿破伤风 Neonatal tetanus,91,新生儿破伤风,Neonatal tetanus
7001,2011-01-31,新生儿破伤风 Neonatal tetanus,82,新生儿破伤风,Neonatal tetanus
7002,2011-02-01,新生儿破伤风 Neonatal tetanus,57,新生儿破伤风,Neonatal tetanus
7003,2011-03-02,新生儿破伤风 Neonatal tetanus,57,新生儿破伤风,Neonatal tetanus
7004,2011-04-03,新生儿破伤风 Neonatal tetanus,58,新生儿破伤风,Neonatal tetanus
7005,2011-05-04,新生儿破伤风 Neonatal tetanus,71,新生儿破伤风,Neonatal tetanus
7006,2011-06-05,新生儿破伤风 Neonatal tetanus,66,新生儿破伤风,Neonatal tetanus
7007,2011-07-31,新生儿破伤风 Neonatal tetanus,75,新生儿破伤风,Neonatal tetanus
7008,2011-08-31,新生儿破伤风 Neonatal tetanus,75,新生儿破伤风,Neonatal tetanus
7009,2011-09-30,新生儿破伤风 Neonatal tetanus,65,新生儿破伤风,Neonatal tetanus
7010,2011-10-31,新生儿破伤风 Neonatal tetanus,92,新生儿破伤风,Neonatal tetanus
7011,2011-11-30,新生儿破伤风 Neonatal tetanus,76,新生儿破伤风,Neonatal tetanus
7012,2011-12-31,新生儿破伤风 Neonatal tetanus,66,新生儿破伤风,Neonatal tetanus
7013,2012-01-31,新生儿破伤风 Neonatal tetanus,62,新生儿破伤风,Neonatal tetanus
7014,2012-02-29,新生儿破伤风 Neonatal tetanus,50,新生儿破伤风,Neonatal tetanus
7015,2012-03-31,新生儿破伤风 Neonatal tetanus,62,新生儿破伤风,Neonatal tetanus
7016,2012-04-30,新生儿破伤风 Neonatal tetanus,49,新生儿破伤风,Neonatal tetanus
7017,2012-05-31,新生儿破伤风 Neonatal tetanus,59,新生儿破伤风,Neonatal tetanus
7018,2012-06-30,新生儿破伤风 Neonatal tetanus,58,新生儿破伤风,Neonatal tetanus
7019,2012-07-31,新生儿破伤风 Neonatal tetanus,64,新生儿破伤风,Neonatal tetanus
7020,2012-08-31,新生儿破伤风 Neonatal tetanus,64,新生儿破伤风,Neonatal tetanus
7021,2012-09-30,新生儿破伤风 Neonatal tetanus,62,新生儿破伤风,Neonatal tetanus
7022,2012-10-31,新生儿破伤风 Neonatal tetanus,73,新生儿破伤风,Neonatal tetanus
7023,2012-11-30,新生儿破伤风 Neonatal tetanus,55,新生儿破伤风,Neonatal tetanus
7024,2012-12-31,新生儿破伤风 Neonatal tetanus,48,新生儿破伤风,Neonatal tetanus
7025,2013-01-01,新生儿破伤风 Neonatal tetanus,57,新生儿破伤风,Neonatal tetanus
7026,2013-02-01,新生儿破伤风 Neonatal tetanus,39,新生儿破伤风,Neonatal tetanus
7027,2013-03-03,新生儿破伤风 Neonatal tetanus,39,新生儿破伤风,Neonatal tetanus
7028,2013-04-02,新生儿破伤风 Neonatal tetanus,45,新生儿破伤风,Neonatal tetanus
7029,2013-05-03,新生儿破伤风 Neonatal tetanus,39,新生儿破伤风,Neonatal tetanus
7030,2013-06-03,新生儿破伤风 Neonatal tetanus,44,新生儿破伤风,Neonatal tetanus
7031,2013-07-04,新生儿破伤风 Neonatal tetanus,47,新生儿破伤风,Neonatal tetanus
7032,2013-08-04,新生儿破伤风 Neonatal tetanus,52,新生儿破伤风,Neonatal tetanus
7033,2013-09-04,新生儿破伤风 Neonatal tetanus,35,新生儿破伤风,Neonatal tetanus
7034,2013-10-05,新生儿破伤风 Neonatal tetanus,48,新生儿破伤风,Neonatal tetanus
7035,2013-11-30,新生儿破伤风 Neonatal tetanus,38,新生儿破伤风,Neonatal tetanus
7036,2013-12-31,新生儿破伤风 Neonatal tetanus,32,新生儿破伤风,Neonatal tetanus
7037,2014-01-30,新生儿破伤风 Neonatal tetanus,38,新生儿破伤风,Neonatal tetanus
7038,2014-02-27,新生儿破伤风 Neonatal tetanus,26,新生儿破伤风,Neonatal tetanus
7039,2014-03-30,新生儿破伤风 Neonatal tetanus,35,新生儿破伤风,Neonatal tetanus
7040,2014-04-29,新生儿破伤风 Neonatal tetanus,36,新生儿破伤风,Neonatal tetanus
7041,2014-05-30,新生儿破伤风 Neonatal tetanus,27,新生儿破伤风,Neonatal tetanus
7042,2014-06-29,新生儿破伤风 Neonatal tetanus,28,新生儿破伤风,Neonatal tetanus
7043,2014-07-30,新生儿破伤风 Neonatal tetanus,51,新生儿破伤风,Neonatal tetanus
7044,2014-08-30,新生儿破伤风 Neonatal tetanus,32,新生儿破伤风,Neonatal tetanus
7045,2014-09-29,新生儿破伤风 Neonatal tetanus,32,新生儿破伤风,Neonatal tetanus
7046,2014-10-30,新生儿破伤风 Neonatal tetanus,42,新生儿破伤风,Neonatal tetanus
7047,2014-11-30,新生儿破伤风 Neonatal tetanus,32,新生儿破伤风,Neonatal tetanus
7048,2014-12-30,新生儿破伤风 Neonatal tetanus,34,新生儿破伤风,Neonatal tetanus
7049,2015-01-01,新生儿破伤风 Neonatal tetanus,20,新生儿破伤风,Neonatal tetanus
7050,2015-02-01,新生儿破伤风 Neonatal tetanus,26,新生儿破伤风,Neonatal tetanus
7051,2015-03-01,新生儿破伤风 Neonatal tetanus,27,新生儿破伤风,Neonatal tetanus
7052,2015-04-01,新生儿破伤风 Neonatal tetanus,27,新生儿破伤风,Neonatal tetanus
7053,2015-05-01,新生儿破伤风 Neonatal tetanus,32,新生儿破伤风,Neonatal tetanus
7054,2015-06-01,新生儿破伤风 Neonatal tetanus,17,新生儿破伤风,Neonatal tetanus
7055,2015-07-01,新生儿破伤风 Neonatal tetanus,31,新生儿破伤风,Neonatal tetanus
7056,2015-08-01,新生儿破伤风 Neonatal tetanus,29,新生儿破伤风,Neonatal tetanus
7057,2015-09-01,新生儿破伤风 Neonatal tetanus,33,新生儿破伤风,Neonatal tetanus
7058,2015-10-01,新生儿破伤风 Neonatal tetanus,26,新生儿破伤风,Neonatal tetanus
7059,2015-11-01,新生儿破伤风 Neonatal tetanus,22,新生儿破伤风,Neonatal tetanus
7060,2015-12-30,新生儿破伤风 Neonatal tetanus,28,新生儿破伤风,Neonatal tetanus
7061,2016-01-01,新生儿破伤风 Neonatal tetanus,15,新生儿破伤风,Neonatal tetanus
7062,2016-02-01,新生儿破伤风 Neonatal tetanus,18,新生儿破伤风,Neonatal tetanus
7063,2016-03-01,新生儿破伤风 Neonatal tetanus,10,新生儿破伤风,Neonatal tetanus
7064,2016-04-01,新生儿破伤风 Neonatal tetanus,15,新生儿破伤风,Neonatal tetanus
7065,2016-05-01,新生儿破伤风 Neonatal tetanus,23,新生儿破伤风,Neonatal tetanus
7066,2016-06-01,新生儿破伤风 Neonatal tetanus,12,新生儿破伤风,Neonatal tetanus
7067,2016-07-01,新生儿破伤风 Neonatal tetanus,13,新生儿破伤风,Neonatal tetanus
7068,2016-08-01,新生儿破伤风 Neonatal tetanus,20,新生儿破伤风,Neonatal tetanus
7069,2016-09-01,新生儿破伤风 Neonatal tetanus,19,新生儿破伤风,Neonatal tetanus
7070,2016-10-01,新生儿破伤风 Neonatal tetanus,15,新生儿破伤风,Neonatal tetanus
7071,2016-11-01,新生儿破伤风 Neonatal tetanus,8,新生儿破伤风,Neonatal tetanus
7072,2016-12-01,新生儿破伤风 Neonatal tetanus,14,新生儿破伤风,Neonatal tetanus
7073,2017-01-01,新生儿破伤风 Neonatal tetanus,20,新生儿破伤风,Neonatal tetanus
7074,2017-02-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7075,2017-03-01,新生儿破伤风 Neonatal tetanus,11,新生儿破伤风,Neonatal tetanus
7076,2017-04-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7077,2017-05-01,新生儿破伤风 Neonatal tetanus,4,新生儿破伤风,Neonatal tetanus
7078,2017-06-01,新生儿破伤风 Neonatal tetanus,9,新生儿破伤风,Neonatal tetanus
7079,2017-07-01,新生儿破伤风 Neonatal tetanus,9,新生儿破伤风,Neonatal tetanus
7080,2017-08-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7081,2017-09-01,新生儿破伤风 Neonatal tetanus,9,新生儿破伤风,Neonatal tetanus
7082,2017-10-01,新生儿破伤风 Neonatal tetanus,12,新生儿破伤风,Neonatal tetanus
7083,2017-11-01,新生儿破伤风 Neonatal tetanus,11,新生儿破伤风,Neonatal tetanus
7084,2017-12-01,新生儿破伤风 Neonatal tetanus,1,新生儿破伤风,Neonatal tetanus
7085,2018-01-01,新生儿破伤风 Neonatal tetanus,43,新生儿破伤风,Neonatal tetanus
7086,2018-02-01,新生儿破伤风 Neonatal tetanus,31,新生儿破伤风,Neonatal tetanus
7087,2018-03-01,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7088,2018-04-01,新生儿破伤风 Neonatal tetanus,6,新生儿破伤风,Neonatal tetanus
7089,2018-05-01,新生儿破伤风 Neonatal tetanus,10,新生儿破伤风,Neonatal tetanus
7090,2018-06-01,新生儿破伤风 Neonatal tetanus,6,新生儿破伤风,Neonatal tetanus
7091,2018-07-01,新生儿破伤风 Neonatal tetanus,9,新生儿破伤风,Neonatal tetanus
7092,2018-08-01,新生儿破伤风 Neonatal tetanus,9,新生儿破伤风,Neonatal tetanus
7093,2018-09-01,新生儿破伤风 Neonatal tetanus,9,新生儿破伤风,Neonatal tetanus
7094,2018-10-01,新生儿破伤风 Neonatal tetanus,6,新生儿破伤风,Neonatal tetanus
7095,2018-11-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7096,2018-12-01,新生儿破伤风 Neonatal tetanus,11,新生儿破伤风,Neonatal tetanus
7097,2019-01-01,新生儿破伤风 Neonatal tetanus,4,新生儿破伤风,Neonatal tetanus
7098,2019-02-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7099,2019-03-01,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7100,2019-04-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7101,2019-05-01,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7102,2019-06-01,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7103,2019-07-01,新生儿破伤风 Neonatal tetanus,11,新生儿破伤风,Neonatal tetanus
7104,2019-08-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7105,2019-09-01,新生儿破伤风 Neonatal tetanus,6,新生儿破伤风,Neonatal tetanus
7106,2019-10-01,新生儿破伤风 Neonatal tetanus,8,新生儿破伤风,Neonatal tetanus
7107,2019-11-01,新生儿破伤风 Neonatal tetanus,11,新生儿破伤风,Neonatal tetanus
7108,2019-12-01,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7109,2020-01-31,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7110,2020-02-29,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7111,2020-03-31,新生儿破伤风 Neonatal tetanus,2,新生儿破伤风,Neonatal tetanus
7112,2020-04-01,新生儿破伤风 Neonatal tetanus,1,新生儿破伤风,Neonatal tetanus
7113,2020-05-01,新生儿破伤风 Neonatal tetanus,2,新生儿破伤风,Neonatal tetanus
7114,2020-06-01,新生儿破伤风 Neonatal tetanus,1,新生儿破伤风,Neonatal tetanus
7115,2020-07-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7116,2020-08-01,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7117,2020-09-01,新生儿破伤风 Neonatal tetanus,4,新生儿破伤风,Neonatal tetanus
7118,2020-10-01,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7119,2020-11-01,新生儿破伤风 Neonatal tetanus,2,新生儿破伤风,Neonatal tetanus
7120,2020-12-01,新生儿破伤风 Neonatal tetanus,5,新生儿破伤风,Neonatal tetanus
7121,2021-01-31,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7122,2021-02-28,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7123,2021-03-31,新生儿破伤风 Neonatal tetanus,0,新生儿破伤风,Neonatal tetanus
7124,2021-04-30,新生儿破伤风 Neonatal tetanus,1,新生儿破伤风,Neonatal tetanus
7125,2021-05-31,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7126,2021-06-30,新生儿破伤风 Neonatal tetanus,0,新生儿破伤风,Neonatal tetanus
7127,2021-07-31,新生儿破伤风 Neonatal tetanus,0,新生儿破伤风,Neonatal tetanus
7128,2021-08-31,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7129,2021-09-30,新生儿破伤风 Neonatal tetanus,1,新生儿破伤风,Neonatal tetanus
7130,2021-10-31,新生儿破伤风 Neonatal tetanus,3,新生儿破伤风,Neonatal tetanus
7131,2021-11-30,新生儿破伤风 Neonatal tetanus,2,新生儿破伤风,Neonatal tetanus
7132,2021-12-31,新生儿破伤风 Neonatal tetanus,1,新生儿破伤风,Neonatal tetanus
7133,2022-01-31,新生儿破伤风 Neonatal tetanus,1,新生儿破伤风,Neonatal tetanus
